customer_id,full_name,age,gender,location,customer_membership
3267,Luke Hansen,33,Male,Montreal,Basic
3268,Austin Patterson,73,Male,Toronto,Basic
3269,Benjamin Miller,67,Male,Ottawa,Basic
3270,Edward Wilson,29,Male,Toronto,Basic
3271,Kyle Rivera,21,Male,Toronto,Platinum
3272,Todd Nielsen,51,Male,Quebec City,Basic
3273,Michael Jones,34,Male,Toronto,Basic
3274,Tracy Jones,60,Female,Whistler,Basic
3275,Samuel Frederick,22,Male,Vancouver,Platinum
3276,Jennifer Brown,60,Female,Toronto,Basic
3277,Ashley Ruiz,29,Female,Montreal,Basic
3278,Deborah Johnson,21,Female,Edmonton,Basic
3279,Debbie Cook,20,Female,Toronto,Basic
3280,Charles Payne,65,Male,Edmonton,Basic
3281,Tammy Alvarado,53,Female,Vancouver,Gold
3282,David Jones,27,Male,Toronto,Basic
3283,Sue Warner,36,Female,Niagara Falls,Basic
3284,Andrew Zavala,45,Male,Winnipeg,Basic
3285,Kyle Salazar,56,Male,Toronto,Basic
3286,Kristen Potts,26,Female,Quebec City,Gold
3287,Andrew Johnson,73,Male,Ottawa,Silver
3288,Marie Reynolds,42,Female,Victoria,Platinum
3289,Samuel Mata,24,Male,Winnipeg,Platinum
3290,Anthony Ayala,29,Male,Montreal,Basic
3291,Kimberly Dalton,27,Female,Toronto,Basic
3292,Nancy Tran,24,Female,Vancouver,Basic
3293,Pamela Dominguez,35,Female,Vancouver,VIP
3294,Jessica Taylor,52,Female,Vancouver,Basic
3295,Steven Haas,69,Male,Toronto,Basic
3296,Cory Kim,34,Male,Toronto,Gold
3297,Crystal Chapman,25,Female,Calgary,Silver
3298,Paul Beasley,35,Male,Edmonton,Basic
3299,Laura Ritter,38,Female,Ottawa,VIP
3300,Michelle Hess,45,Female,Montreal,Basic
3301,Beth White,19,Female,Vancouver,Basic
3302,Hannah Rios,27,Female,Edmonton,Basic
3303,Eduardo Obrien,43,Male,Ottawa,Basic
3304,Barbara Jones,46,Female,Vancouver,Basic
3305,Joshua Simpson,62,Male,Niagara Falls,Gold
3306,Howard Herman,36,Male,Toronto,Basic
3307,Michelle Pugh,53,Female,Calgary,Basic
3308,Edward Valdez,59,Male,Toronto,Basic
3309,Derek Wolfe,56,Male,Calgary,Basic
3310,Amy Mccullough,49,Female,Winnipeg,Basic
3311,Lisa Ramirez,23,Female,Vancouver,Silver
3312,Chad Daugherty,41,Male,Niagara Falls,Basic
3313,Natalie Clark,57,Female,Montreal,Basic
3314,Robert Thomas,28,Male,Ottawa,Gold
3315,Melissa Santos MD,26,Female,Toronto,Basic
3316,Jonathan Johnson,65,Male,Kelowna,Basic
3317,James Wilcox,31,Male,Montreal,Basic
3318,Douglas Lynch,56,Male,Quebec City,Basic
3319,Shari Cruz,25,Female,Toronto,Basic
3320,Daniel Lopez,49,Male,Quebec City,Basic
3321,Amy Torres,71,Female,Toronto,Basic
3322,Hannah Johnson,41,Female,Toronto,Basic
3323,Steven Livingston,24,Male,Vancouver,Basic
3324,Robert Garza,19,Male,Toronto,Silver
3325,Glen Calderon,63,Male,Quebec City,VIP
3326,Jeffrey Daniel,18,Male,Calgary,Basic
3327,Anthony Rodriguez,42,Male,Montreal,Basic
3328,Mikayla Gregory,53,Female,Vancouver,Silver
3329,Todd Ford,20,Male,Winnipeg,Basic
3330,Laura Stone,29,Female,Toronto,Basic
3331,James Reese,51,Male,Kelowna,Basic
3332,Carlos Smith,42,Male,Toronto,VIP
3333,Trevor Miller,32,Male,Ottawa,Basic
3334,Kimberly Morgan,29,Female,Montreal,Gold
3335,Luis Ward,41,Male,Kelowna,Gold
3336,Richard Patrick,75,Male,Montreal,VIP
3337,Caleb Carroll,65,Male,Victoria,Basic
3338,Dennis White,18,Male,Quebec City,Basic
3339,Jessica Owens,26,Female,Vancouver,Basic
3340,Mrs. Sarah Robinson,23,Female,Whistler,Gold
3341,Todd Hill,41,Male,Montreal,Platinum
3342,Erik Brown,53,Male,Quebec City,Silver
3343,Ralph Hill,45,Male,Kelowna,Basic
3344,Cameron Mccoy,48,Male,Toronto,Silver
3345,Luke Williams,49,Male,Montreal,Basic
3346,Andrew Cohen,28,Male,Quebec City,Basic
3347,Kevin Williams,19,Male,Montreal,Basic
3348,Amy Klein,67,Female,Vancouver,Silver
3349,David Gregory,18,Male,Toronto,Basic
3350,Harry Higgins,53,Male,Toronto,Silver
3351,Gregory Jones,46,Male,Vancouver,Silver
3352,Jorge Young,68,Male,Toronto,Silver
3353,Jacob Carson,18,Male,Vancouver,Basic
3354,Martin Liu,30,Male,Toronto,Gold
3355,Gabriel French,44,Male,Banff,Basic
3356,Jason Pearson,25,Male,Edmonton,Basic
3357,Valerie Howell,73,Female,Vancouver,Platinum
3358,Amanda Conrad,46,Female,Ottawa,Basic
3359,Alexander Lynch,68,Male,Banff,Basic
3360,Jorge Norman,21,Male,Kelowna,Basic
3361,Kevin Cooper,25,Male,Niagara Falls,Basic
3362,Sandra Johnson,29,Female,Montreal,Silver
3363,James Cuevas,19,Male,Niagara Falls,Basic
3364,Angela Walls,27,Female,Montreal,Gold
3365,Jonathan Andrews,57,Male,Vancouver,Basic
3366,Jason Quinn,36,Male,Toronto,Gold
3367,Joseph Williams,63,Male,Victoria,Basic
3368,Kelly Alexander,40,Female,Montreal,VIP
3369,Russell Carter,38,Male,Toronto,Silver
3370,David Saunders,19,Male,Vancouver,Basic
3371,Joy Goodman,56,Female,Halifax,Basic
3372,David Oconnor,56,Male,Toronto,Basic
3373,Heidi Bell,75,Female,Vancouver,Silver
3374,Thomas Valdez,32,Male,Halifax,Platinum
3375,Jerry Barnes,18,Male,Vancouver,Basic
3376,Samantha Martinez,53,Female,Whistler,Basic
3377,Paula Russell,52,Female,Quebec City,Basic
3378,Charles Green,18,Male,Vancouver,Basic
3379,Emily Miller,18,Female,Vancouver,Basic
3380,William Johnston,25,Male,Ottawa,Silver
3381,Patricia Yoder,57,Female,Ottawa,Basic
3382,Alexis Martinez,64,Female,Vancouver,Basic
3383,Justin Conrad,22,Male,Mont-Tremblant,Basic
3384,Cameron Johnson,42,Male,Halifax,Basic
3385,Melissa Fritz,32,Female,Toronto,Silver
3386,Sharon Sellers,32,Female,Toronto,Basic
3387,Hector Morales,23,Male,Vancouver,Basic
3388,Michael Wilson,59,Male,Toronto,Silver
3389,Steven Vargas,40,Male,Victoria,Basic
3390,Zachary Williams,43,Male,Toronto,Basic
3391,Heather Cole,24,Female,Banff,Silver
3392,Joanna Davenport,60,Female,Calgary,Basic
3393,John Taylor,69,Male,Toronto,Basic
3394,Pamela Hendricks,55,Female,Ottawa,Basic
3395,Bradley Huang,22,Male,Victoria,Basic
3396,Jacqueline Banks,63,Female,Quebec City,Gold
3397,Jeffrey Romero,33,Male,Toronto,Basic
3398,Tony Davis,31,Male,Halifax,Silver
3399,Glenn Elliott,41,Male,Montreal,Basic
3400,Kevin Anthony,67,Male,Ottawa,Gold
3401,Frank Flores,45,Male,Victoria,Basic
3402,Briana Cervantes,52,Female,Toronto,Basic
3403,Virginia Clark,40,Female,Victoria,Basic
3404,Laura Gilbert,21,Female,Quebec City,Silver
3405,Dustin Wilson,67,Male,Kelowna,Silver
3406,Jessica Mcclure,58,Female,Montreal,Silver
3407,Tabitha Zhang,39,Female,Vancouver,Basic
3408,Tammy Estrada,64,Female,Halifax,Basic
3409,Daniel Roberson,24,Male,Ottawa,Basic
3410,Alexander Orr,50,Male,Niagara Falls,Basic
3411,Kimberly Lloyd,56,Female,Calgary,Basic
3412,Sandra Johnson,20,Female,Toronto,Basic
3413,Teresa Duncan,22,Female,Halifax,Basic
3414,Joseph Guerra,19,Male,Halifax,Platinum
3415,Ashley Mccarthy,50,Female,Toronto,Basic
3416,Jill Reynolds,45,Female,Toronto,VIP
3417,Sharon Kaiser,31,Female,Toronto,Basic
3418,Bruce Gomez,73,Male,Toronto,Basic
3419,Ricky Luna,18,Male,Whistler,Basic
3420,Jonathon Hill,20,Male,Vancouver,Basic
3421,Jose Waters,48,Male,Whistler,Basic
3422,Emily Middleton,36,Female,Mont-Tremblant,Basic
3423,Tara Bauer,55,Female,Vancouver,Basic
3424,Sarah Guerrero,55,Female,Toronto,Basic
3425,Andrew Walters,34,Male,Winnipeg,Basic
3426,Chad Bennett,62,Male,Banff,Basic
3427,Michael Baker,58,Male,Toronto,Gold
3428,Robert Gross,50,Male,Montreal,Basic
3429,Craig Liu,25,Male,Vancouver,Silver
3430,Scott Curry,58,Male,Vancouver,Basic
3431,Andrea Grant,45,Female,Toronto,Basic
3432,Cassandra Barnes,50,Female,Quebec City,Basic
3433,Jamie Silva,54,Female,Whistler,Basic
3434,John Sandoval,46,Male,Quebec City,Basic
3435,Elizabeth Hall,20,Female,Toronto,Basic
3436,John Robles,55,Male,Vancouver,VIP
3437,Heather Castillo,23,Female,Vancouver,Silver
3438,Brian Ibarra,70,Male,Montreal,Basic
3439,Donna Montes,21,Female,Edmonton,Basic
3440,Matthew Wilson,20,Male,Quebec City,Basic
3441,Francis Wilson,52,Male,Toronto,Gold
3442,Michele Ayala,27,Female,Toronto,Silver
3443,Robert Burns,70,Male,Quebec City,Basic
3444,David Carter,67,Male,Toronto,Basic
3445,Steve Patton,18,Male,Vancouver,Basic
3446,Patricia Green,59,Female,Vancouver,VIP
3447,James Ramos,31,Male,Ottawa,Basic
3448,Susan Adams,24,Female,Halifax,Basic
3449,Gina Cardenas,41,Female,Vancouver,Basic
3450,Jennifer Armstrong,67,Female,Toronto,Gold
3451,Daniel Garrett,53,Male,Vancouver,Basic
3452,Louis Rivera,23,Male,Calgary,Gold
3453,Alejandro Bowen,33,Male,Toronto,Basic
3454,Ann Bush,25,Female,Montreal,Basic
3455,Randall Tran,49,Male,Vancouver,Silver
3456,Joseph Cox,26,Male,Vancouver,Gold
3457,Brooke Nichols,48,Female,Quebec City,Silver
3458,Dave Solis,44,Male,Toronto,Basic
3459,Erin Lewis,75,Female,Vancouver,Basic
3460,Teresa Johnson,40,Female,Whistler,Platinum
3461,Todd Garcia,38,Male,Kelowna,Basic
3462,John Moore,40,Male,Ottawa,Basic
3463,Crystal Barton,66,Female,Calgary,Silver
3464,Dominic Martinez,26,Male,Vancouver,Basic
3465,Mary Anderson,35,Female,Whistler,Basic
3466,Devin Miller,57,Male,Toronto,Basic
3467,Nathan Farmer,50,Male,Vancouver,Silver
3468,Adrian Greer,54,Male,Montreal,Basic
3469,Brittany Fitzgerald,71,Female,Toronto,Gold
3470,Cory Obrien,62,Male,Vancouver,Basic
3471,Erica Hunt,58,Female,Vancouver,Gold
3472,Donald Harris,37,Male,Mont-Tremblant,Platinum
3473,Matthew Ruiz,58,Male,Toronto,Basic
3474,Anna Rasmussen,21,Female,Quebec City,Basic
3475,Karen Velez,21,Female,Montreal,Basic
3476,Dana Smith,27,Female,Vancouver,Gold
3477,James Watson,26,Male,Toronto,Basic
3478,Brian Walker,42,Male,Halifax,Basic
3479,Mrs. Crystal Wood,35,Female,Ottawa,Silver
3480,Marvin Cook,43,Male,Toronto,Basic
3481,Vanessa Davis,52,Female,Calgary,Basic
3482,Sean Burns,29,Male,Quebec City,Silver
3483,Brenda Jensen,65,Female,Toronto,Basic
3484,Nathan Knight,65,Male,Toronto,Silver
3485,Randall King,57,Male,Montreal,Basic
3486,Gail Hernandez,21,Female,Victoria,Basic
3487,Krystal Russell,58,Female,Banff,Basic
3488,Michael Fischer,45,Male,Winnipeg,Gold
3489,Kimberly Edwards,22,Female,Calgary,Basic
3490,Erica Fletcher,37,Female,Victoria,Basic
3491,Scott Haney,39,Male,Victoria,Basic
3492,Brian Lyons,45,Male,Toronto,Gold
3493,Peter Martin,20,Male,Vancouver,Basic
3494,Christopher Kim,24,Male,Ottawa,Basic
3495,Mrs. Jessica Jackson,23,Female,Vancouver,Gold
3496,John Curry,53,Male,Toronto,Basic
3497,James Phillips,45,Male,Halifax,Basic
3498,Edward Weeks,28,Male,Vancouver,Basic
3499,Kelly Gilbert,54,Female,Vancouver,Basic
3500,Matthew Thomas,18,Male,Vancouver,Basic
3501,Dan Mendez,56,Male,Whistler,Basic
3502,Joseph King,57,Male,Edmonton,Basic
3503,Taylor Ho,56,Female,Calgary,Platinum
3504,Samuel Taylor,30,Male,Niagara Falls,Basic
3505,Sandra Smith,48,Female,Toronto,Basic
3506,Brittany Jones,57,Female,Toronto,VIP
3507,Emily Lopez DDS,39,Female,Whistler,Basic
3508,Gary Brown,36,Male,Vancouver,Basic
3509,Brooke Bell,24,Female,Montreal,Silver
3510,Courtney Fuller,20,Female,Vancouver,Platinum
3511,Denise Hoover,31,Female,Quebec City,Silver
3512,Lauren Torres,35,Female,Montreal,Basic
3513,Jennifer Scott,35,Female,Quebec City,Basic
3514,Matthew Jones,44,Male,Winnipeg,Basic
3515,Monica Ramirez,45,Female,Halifax,Basic
3516,Brian Robles,25,Male,Toronto,Basic
3517,Pamela Rivera,57,Female,Calgary,Basic
3518,Kevin Ramirez,47,Male,Vancouver,Basic
3519,Shelby Barnett,68,Female,Toronto,Gold
3520,Carol Logan,31,Female,Calgary,Basic
3521,Brandon Pratt Jr.,20,Male,Vancouver,Basic
3522,Shannon Morris,59,Male,Toronto,Silver
3523,Amy Hunt,54,Female,Quebec City,Basic
3524,Maurice Murphy,27,Male,Montreal,Platinum
3525,Autumn Castro,52,Female,Kelowna,Basic
3526,Janice Wells,22,Female,Vancouver,Basic
3527,Joseph Schmidt,70,Male,Toronto,Basic
3528,Ryan Moses,22,Male,Winnipeg,Basic
3529,Roy Dawson,53,Male,Calgary,Basic
3530,Justin Henry,71,Male,Banff,Basic
3531,Michael Grant,29,Male,Vancouver,Basic
3532,Hannah Johnson,55,Female,Whistler,Basic
3533,Julie Santiago,62,Female,Vancouver,Gold
3534,Cindy Castro,49,Female,Mont-Tremblant,Basic
3535,Dr. James White DDS,73,Male,Toronto,Basic
3536,Jessica Fox,38,Female,Toronto,Gold
3537,Emily Davis,31,Female,Montreal,Basic
3538,Dawn Dorsey,34,Female,Calgary,Silver
3539,Amanda Hill,29,Female,Calgary,Basic
3540,Amanda Dominguez,55,Female,Kelowna,Basic
3541,Lori Maddox,24,Female,Montreal,Basic
3542,Scott Pennington,57,Male,Halifax,Basic
3543,Mr. John Wells PhD,18,Male,Montreal,Gold
3544,Robert Johnson,20,Male,Winnipeg,Basic
3545,Stephanie Hernandez,35,Female,Vancouver,Basic
3546,Seth Anderson,44,Male,Whistler,Basic
3547,Sarah Brown,49,Female,Vancouver,Basic
3548,Antonio Davis,19,Male,Niagara Falls,Basic
3549,William Lee,26,Male,Mont-Tremblant,Basic
3550,Alice Hood,52,Female,Quebec City,Basic
3551,Eugene Fletcher,52,Male,Vancouver,Basic
3552,Laurie Blackburn,23,Female,Vancouver,Silver
3553,Teresa Powell,59,Female,Victoria,Silver
3554,Michael Brown,24,Male,Banff,Basic
3555,Jonathan Daniel,23,Male,Whistler,Basic
3556,Jeremy Hill,41,Male,Vancouver,VIP
3557,Jonathan Thompson,24,Male,Banff,Basic
3558,Sara Smith,31,Female,Toronto,Basic
3559,Gregory Peterson,75,Male,Calgary,Basic
3560,Melissa Knight,26,Female,Vancouver,Basic
3561,Audrey Davis,24,Female,Vancouver,VIP
3562,Charlene Garza,35,Female,Whistler,Basic
3563,Dr. Rachel Robinson,71,Female,Banff,Basic
3564,Angela Ramsey,52,Female,Vancouver,Silver
3565,Sara May,43,Female,Ottawa,Basic
3566,Cheryl Campos,38,Female,Toronto,Basic
3567,Amy Mccarthy,65,Female,Whistler,Gold
3568,Charles Stewart,35,Male,Winnipeg,Basic
3569,Cole Stephenson,18,Male,Whistler,Basic
3570,Elizabeth Wolfe,57,Female,Toronto,Basic
3571,John Lane,52,Male,Halifax,Gold
3572,Maria Cole,19,Female,Toronto,Basic
3573,Ronald Johnson,74,Male,Montreal,Basic
3574,Janice Medina,57,Female,Vancouver,Silver
3575,Michaela Reed,29,Female,Vancouver,VIP
3576,Robert Clark,23,Male,Halifax,Basic
3577,Kathy Gallegos,32,Female,Quebec City,Basic
3578,Brandon Ayala,70,Male,Niagara Falls,Gold
3579,Julie Johnson,56,Female,Vancouver,Basic
3580,Matthew Lopez,29,Male,Montreal,Basic
3581,Laurie Watson,60,Female,Toronto,Silver
3582,Leah Johnson,45,Female,Vancouver,Silver
3583,Mark Booth,55,Male,Vancouver,Basic
3584,Jennifer Cook,41,Female,Toronto,Basic
3585,Brett Gentry,25,Male,Winnipeg,Basic
3586,John Lopez,50,Male,Kelowna,Basic
3587,Rhonda Bryant,47,Female,Quebec City,Basic
3588,Jeffrey Ross,20,Male,Banff,Gold
3589,Dawn Brooks,29,Female,Victoria,Basic
3590,Meghan Evans,33,Female,Victoria,Basic
3591,Dr. Pamela Santana,25,Female,Vancouver,Basic
3592,Jason Schroeder,30,Male,Winnipeg,Basic
3593,Jennifer Johnson,21,Female,Kelowna,Basic
3594,Thomas Tanner,41,Male,Toronto,Basic
3595,Dr. Craig Compton,45,Male,Vancouver,Basic
3596,Beverly Cook,25,Female,Vancouver,Silver
3597,Tracy Parker,28,Female,Toronto,Basic
3598,Rebecca Ellis,22,Female,Toronto,Basic
3599,Aaron Hernandez,38,Male,Toronto,Basic
3600,Elizabeth Miller,49,Female,Toronto,Gold
3601,Dalton Davis,34,Male,Edmonton,Silver
3602,Melinda Singleton,69,Female,Quebec City,Basic
3603,Karen Cooper,59,Female,Montreal,Basic
3604,Michael Hale,47,Male,Winnipeg,Basic
3605,Mary Guerra,21,Female,Ottawa,Basic
3606,Phillip Davis,70,Male,Winnipeg,Basic
3607,Phillip Anderson,30,Male,Edmonton,Gold
3608,Steven Weiss,69,Male,Montreal,VIP
3609,Jeff Long,48,Male,Quebec City,Basic
3610,Katherine Yang,54,Female,Whistler,Basic
3611,Connie Franklin,24,Female,Vancouver,Basic
3612,Jackie Morgan,55,Female,Toronto,Basic
3613,Leroy Walton,57,Male,Toronto,VIP
3614,Maria Taylor,18,Female,Vancouver,Basic
3615,Daniel Graham,37,Male,Vancouver,Basic
3616,Martha Simmons,49,Female,Mont-Tremblant,Platinum
3617,Jasmine Nicholson,31,Female,Banff,Basic
3618,Tina Fisher,44,Female,Banff,VIP
3619,Michael Flowers,27,Male,Vancouver,Basic
3620,Bradley Parks,47,Male,Ottawa,Basic
3621,Scott Lara,59,Male,Toronto,Platinum
3622,Francis Andrews,61,Male,Vancouver,Basic
3623,Jesse Tucker,18,Male,Toronto,Basic
3624,Jennifer Wise,29,Female,Quebec City,Basic
3625,David Walters,19,Male,Winnipeg,Basic
3626,Rebekah Cole,20,Female,Toronto,Basic
3627,John Rogers,73,Male,Vancouver,Basic
3628,Jacob Floyd,28,Male,Banff,VIP
3629,Kim Reyes DDS,30,Female,Toronto,VIP
3630,Gabrielle Villa,38,Female,Calgary,Basic
3631,Christina Hess,61,Female,Vancouver,Silver
3632,Jesse Williams,39,Male,Vancouver,Basic
3633,Barbara Burns,26,Female,Quebec City,Basic
3634,Stephen Parks,74,Male,Vancouver,Basic
3635,George Phillips,28,Male,Vancouver,Basic
3636,Joshua White,57,Male,Toronto,VIP
3637,Alicia Nguyen,54,Female,Montreal,Basic
3638,Kyle Howard,58,Male,Mont-Tremblant,Basic
3639,Parker Wright,66,Male,Montreal,Basic
3640,Brandon Acosta,25,Male,Vancouver,Silver
3641,Jeffrey Hill,55,Male,Vancouver,Basic
3642,Mr. David Petersen,22,Male,Vancouver,Basic
3643,Nicholas Mills,46,Male,Ottawa,VIP
3644,Billy Watson,23,Male,Calgary,VIP
3645,William Little,48,Male,Quebec City,Silver
3646,Janet Baird,57,Female,Montreal,Silver
3647,Tammy Curry,58,Female,Vancouver,Platinum
3648,Alex Clements,44,Male,Vancouver,Basic
3649,Marissa Andrade,28,Female,Montreal,Silver
3650,Jessica Wilson,60,Female,Banff,Basic
3651,Debbie Turner,48,Female,Quebec City,Basic
3652,Scott Sanchez,21,Male,Halifax,Basic
3653,Jacqueline Kennedy,28,Female,Toronto,Basic
3654,Jeffrey Burgess,26,Male,Niagara Falls,Basic
3655,Destiny Powers,75,Female,Kelowna,Basic
3656,Susan Gregory,43,Female,Montreal,Basic
3657,Jason Smith,55,Male,Calgary,Basic
3658,Carlos Adams,53,Male,Calgary,Basic
3659,William Flores,50,Male,Montreal,Basic
3660,Albert Nguyen,49,Male,Whistler,Basic
3661,Dwayne Joseph,31,Male,Vancouver,Basic
3662,Leah Walters,25,Female,Vancouver,Basic
3663,James Spears,52,Male,Toronto,Basic
3664,Gina Reed,64,Female,Calgary,Basic
3665,Julia Newton,49,Female,Mont-Tremblant,Basic
3666,Michael Chambers,67,Male,Whistler,Basic
3667,Amanda Phelps,38,Female,Ottawa,Basic
3668,Mr. Justin Reed,46,Male,Vancouver,Silver
3669,William Wood,54,Male,Toronto,Basic
3670,Ethan Craig,38,Male,Ottawa,Basic
3671,Mario Jackson,58,Male,Montreal,Silver
3672,Jeffrey Forbes,40,Male,Quebec City,Basic
3673,Valerie Hawkins,18,Female,Vancouver,Basic
3674,Cynthia Morse,41,Female,Whistler,Silver
3675,Lisa Atkinson,43,Female,Vancouver,Basic
3676,Daniel Gay,35,Male,Winnipeg,Basic
3677,Christopher Moore,53,Male,Halifax,Basic
3678,Morgan Morales,58,Female,Toronto,Silver
3679,Nicole Barnes,22,Female,Quebec City,Gold
3680,Emma Cox,58,Female,Vancouver,Basic
3681,Stacey Horne,41,Female,Toronto,Basic
3682,Emily Nichols,69,Female,Banff,Basic
3683,Scott Simpson,55,Male,Vancouver,Basic
3684,Ronald Cole,34,Male,Toronto,Basic
3685,Cassandra Roberts,68,Female,Vancouver,Gold
3686,Geoffrey Marshall,43,Male,Ottawa,Basic
3687,Susan Reyes,33,Female,Mont-Tremblant,Basic
3688,Valerie Jenkins,46,Female,Vancouver,Basic
3689,Malik Taylor,41,Male,Calgary,VIP
3690,Yvonne Greene,56,Female,Vancouver,Basic
3691,Theresa Nguyen,65,Female,Vancouver,Silver
3692,Keith Kennedy,37,Male,Quebec City,Silver
3693,Jacqueline Paul,18,Female,Halifax,Gold
3694,Matthew Arnold,46,Male,Halifax,Basic
3695,Samuel Martin,33,Male,Toronto,Basic
3696,Shaun Thompson,42,Male,Kelowna,Basic
3697,Tammy Morris,39,Female,Edmonton,Basic
3698,Steven Clark,65,Male,Montreal,Basic
3699,David Morrison,42,Male,Banff,Gold
3700,Robert Kaufman MD,24,Male,Vancouver,Basic
3701,Lindsey Rivera,65,Female,Toronto,Basic
3702,Caitlin Ford,21,Female,Vancouver,Basic
3703,Mr. Andrew Rhodes,36,Male,Halifax,Gold
3704,Whitney Atkins,36,Female,Vancouver,Basic
3705,Jennifer Green,35,Female,Montreal,Basic
3706,Barbara Frank,30,Female,Montreal,Silver
3707,Kimberly Johnson,53,Female,Ottawa,Basic
3708,Nicholas Carter,47,Male,Banff,Basic
3709,Samantha Mack,60,Female,Toronto,Basic
3710,Michelle Hunt,23,Female,Vancouver,Basic
3711,Jeffrey Martinez,21,Male,Vancouver,Silver
3712,Dennis Bryan,61,Male,Quebec City,Basic
3713,Brian Jackson,29,Male,Whistler,Basic
3714,Gina Durham,24,Female,Toronto,Silver
3715,Daniel Davis,74,Male,Toronto,Basic
3716,Angela Nolan,49,Female,Vancouver,Basic
3717,David Green,22,Male,Toronto,Basic
3718,Jeremy Cobb,38,Male,Montreal,Basic
3719,Laura Wheeler,22,Female,Toronto,Platinum
3720,Brittany Roberts,50,Female,Vancouver,Basic
3721,Jacob Cox,57,Male,Calgary,Gold
3722,Theresa Moore,28,Female,Edmonton,Basic
3723,John Gonzales,57,Male,Ottawa,Silver
3724,Patrick Neal,35,Male,Toronto,VIP
3725,Eduardo Cruz,35,Male,Calgary,Basic
3726,Alfred Lewis,69,Male,Niagara Falls,Silver
3727,Lauren Green,20,Female,Whistler,Gold
3728,Nichole Ferrell,29,Female,Niagara Falls,Platinum
3729,Luke Jackson,28,Male,Montreal,Basic
3730,Brittney Farrell,75,Female,Toronto,Basic
3731,James Grimes,58,Male,Vancouver,Basic
3732,Caroline Fox,46,Female,Calgary,Basic
3733,Stephanie Smith,53,Female,Toronto,Silver
3734,Gordon Parker,26,Male,Toronto,Gold
3735,Diana Strickland,59,Female,Ottawa,Basic
3736,Marie Kelly,30,Female,Quebec City,Basic
3737,Susan Escobar,57,Female,Toronto,Gold
3738,Ryan Logan,42,Male,Vancouver,Basic
3739,Darryl Harris,31,Male,Toronto,Basic
3740,James Garcia,73,Male,Calgary,Basic
3741,Andrea Tran,32,Female,Toronto,Basic
3742,Natalie Salas,32,Female,Montreal,Basic
3743,Mrs. Lacey Wright,41,Female,Vancouver,Silver
3744,Patrick Norris,25,Male,Quebec City,Basic
3745,Danielle Norris,26,Female,Quebec City,Basic
3746,Amanda Lynch,58,Female,Calgary,Basic
3747,Brandon Lee,46,Male,Vancouver,Basic
3748,Arthur Leach,36,Male,Winnipeg,Basic
3749,Antonio Perez,59,Male,Vancouver,Basic
3750,Lauren Marshall,64,Female,Toronto,Basic
3751,Rachael Flores,59,Female,Calgary,Basic
3752,Craig Wilson,36,Male,Montreal,Silver
3753,Craig Daniels,35,Male,Toronto,Basic
3754,Katelyn Hudson,71,Female,Mont-Tremblant,Basic
3755,Scott Rodriguez,55,Male,Halifax,Basic
3756,Richard Lee,41,Male,Banff,Silver
3757,Lisa Bryant,59,Female,Whistler,Basic
3758,Paul Guzman,64,Male,Quebec City,Basic
3759,Christopher Hunter,38,Male,Vancouver,VIP
3760,Trevor Evans,64,Male,Banff,Basic
3761,Danielle Hill,47,Female,Montreal,Platinum
3762,Eric Alexander,51,Male,Whistler,Basic
3763,Tracy Freeman MD,50,Male,Quebec City,Silver
3764,Mr. Christopher Jones,24,Male,Kelowna,Silver
3765,Eric Schaefer,47,Male,Vancouver,Basic
3766,Mark Ryan,21,Male,Vancouver,Basic
3767,Peggy Hines,40,Female,Quebec City,Basic
3768,Jonathan Flores,43,Male,Mont-Tremblant,Basic
3769,Ashley Evans,57,Female,Toronto,Basic
3770,Laura Moore,31,Female,Niagara Falls,Basic
3771,Pamela Floyd,58,Female,Toronto,Basic
3772,Leonard Moore,26,Male,Calgary,Basic
3773,Veronica Valdez,75,Female,Winnipeg,Basic
3774,Penny Adams,57,Female,Calgary,Basic
3775,Kaitlyn Chase,25,Female,Banff,Basic
3776,Charles Cook,49,Male,Montreal,Basic
3777,Patrick Cole,18,Male,Banff,Basic
3778,James Butler,61,Male,Quebec City,Basic
3779,Jennifer Schmitt,21,Female,Vancouver,Basic
3780,Renee Proctor,67,Female,Montreal,Basic
3781,Alec Bush,36,Male,Vancouver,Gold
3782,Mitchell Phillips,49,Male,Toronto,Basic
3783,Erica Gibbs,31,Female,Whistler,Basic
3784,Justin Gonzalez,24,Male,Montreal,Basic
3785,Jonathan Gates,31,Male,Vancouver,Basic
3786,David Nguyen,29,Male,Quebec City,Basic
3787,Nathan Harrison,41,Male,Mont-Tremblant,Basic
3788,Mrs. Mary Watts,30,Female,Toronto,Basic
3789,John Ramirez,27,Male,Quebec City,Silver
3790,Jaime Garcia,71,Female,Vancouver,Basic
3791,Donald Wood,57,Male,Halifax,Basic
3792,Ashley Taylor,26,Female,Vancouver,VIP
3793,Frederick Rowe,21,Male,Halifax,Silver
3794,Christian Hernandez,57,Male,Montreal,Basic
3795,Curtis Miller,25,Male,Edmonton,Platinum
3796,Laura Farmer,31,Female,Vancouver,Basic
3797,Joseph Carter,32,Male,Vancouver,Silver
3798,Patricia Jones,55,Female,Vancouver,Basic
3799,Michael Edwards,54,Male,Vancouver,Basic
3800,Taylor Griffin,26,Male,Banff,Basic
3801,Cathy Mcdonald,36,Female,Toronto,Basic
3802,Gary Byrd,21,Male,Montreal,Basic
3803,David Adkins,60,Male,Victoria,Basic
